threshold,precision,recall,f1,pre_fault_fpr,median_detection_delay
0.23855703187028776,0.6742125984251969,0.9487534626038782,0.7882623705408516,0.5,1.0
0.23887178266513262,0.6746133385873313,0.9484764542936288,0.7884405042887571,0.4989425981873112,1.0
0.2390911533155162,0.674980283911672,0.9483379501385042,0.7886431697765491,0.49803625377643507,1.0
0.2393040447277563,0.6754463845319127,0.9483379501385042,0.7889612260183212,0.49697885196374625,1.0
0.23946539361585542,0.6758464120027637,0.9483379501385042,0.7892340499106679,0.4960725075528701,1.0
0.23969600705808286,0.676313709996049,0.9483379501385042,0.7895525830258302,0.49501510574018126,1.0
0.23992634150860542,0.6767497034400949,0.9481994459833795,0.7898015689893862,0.49395770392749244,1.0
0.24004719142359565,0.6771513353115727,0.9481994459833795,0.790075014425851,0.4930513595166163,1.0
0.24028573646610762,0.6776205087597743,0.9481994459833795,0.7903942735092073,0.4919939577039275,1.0
0.2407223231326848,0.6780903328050714,0.9481994459833795,0.7907137907137907,0.4909365558912387,1.0
0.2409965274021398,0.6784935579781962,0.9481994459833795,0.7909878682842287,0.4900302114803625,1.0
0.24150500476924738,0.6789645938708717,0.9481994459833795,0.791307865688031,0.4889728096676737,1.0
0.24172678500528078,0.6793688597796963,0.9481994459833795,0.7915823553217319,0.4880664652567976,1.0
0.2419847823889288,0.6798411122144985,0.9481994459833795,0.7919028340080971,0.48700906344410877,1.0
0.2422352165869162,0.6803140216635198,0.9481994459833795,0.7922235722964763,0.48595166163141995,1.0
0.2424426972894064,0.6807198965894402,0.9481994459833795,0.7924986976905714,0.4850453172205438,1.0
0.242562613812206,0.6811940298507463,0.9481994459833795,0.7928199189345686,0.48398791540785496,1.0
0.24299544997216074,0.6816688240565568,0.9481994459833795,0.7931414006835429,0.48293051359516614,1.0
0.24347719410506208,0.6820446392985253,0.9480609418282548,0.7933472415391748,0.48202416918429003,1.0
0.2437215925167893,0.6825206899990028,0.9480609418282548,0.7936691982143892,0.4809667673716012,1.0
0.24397368078010626,0.682897625224506,0.9479224376731302,0.7938754204848625,0.4800604229607251,1.0
0.24409792249740944,0.6833749375936096,0.9479224376731302,0.794197853205686,0.4790030211480363,1.0
0.24427744229579473,0.6838529176658673,0.9479224376731302,0.7945205479452055,0.4779456193353474,1.0
0.2446140955172854,0.6842,0.9476454293628809,0.79465737514518,0.4770392749244713,1.0
0.24489598118752,0.6846477181745396,0.9475069252077563,0.7949105275389263,0.47598187311178247,1.0
0.24523284578986618,0.6850590827158021,0.9475069252077563,0.7951877252121352,0.47507552870090636,1.0
0.24548153397981748,0.6855396332297825,0.9475069252077563,0.7955113669399385,0.47401812688821754,1.0
0.2456514440644872,0.6859578736208626,0.9472299168975069,0.795695171611402,0.4729607250755287,1.0
0.2459981683099753,0.6863709353673224,0.9472299168975069,0.7959729981378026,0.47205438066465255,1.0
0.24631472691006173,0.6868534699206589,0.9472299168975069,0.7962973743959946,0.47099697885196373,1.0
0.24657776032988243,0.6873366834170854,0.9472299168975069,0.7966220151426908,0.4699395770392749,1.0
0.24696386521654012,0.6877200040229307,0.9470914127423823,0.7968303909572918,0.4690332326283988,1.0
0.24708952995149158,0.6882045088566827,0.9470914127423823,0.7971555141058522,0.46797583081571,1.0
0.24740534249911475,0.688588981770571,0.9469529085872577,0.7973642778004548,0.4670694864048338,1.0
0.24773081567014307,0.6890747833098165,0.9469529085872577,0.7976898844942247,0.466012084592145,1.0
0.2479043711290782,0.6895612708018154,0.9469529085872577,0.7980157572220601,0.4649546827794562,1.0
0.24825915284130254,0.6899788071450197,0.9469529085872577,0.7982952886916924,0.46404833836858006,1.0
0.24860936013931828,0.6904353095646905,0.9468144044321329,0.7985514864785935,0.46299093655589124,1.0
0.24885804618275184,0.6909237921972913,0.9468144044321329,0.7988781114876709,0.4619335347432024,1.0
0.24919037009910552,0.6912805988266235,0.9465373961218837,0.7990178884601894,0.4610271903323263,1.0
0.24958430131358667,0.6917080085046067,0.9462603878116344,0.7992045388079779,0.45996978851963743,1.5
0.2499165717089085,0.6920660654574932,0.945983379501385,0.7993446076423429,0.4590634441087613,1.5
0.25004556996829663,0.6925572906104238,0.945983379501385,0.7996721695351833,0.4580060422960725,1.5
0.2506350439376014,0.6929245761851589,0.9454293628808864,0.7997188213930057,0.4569486404833837,1.5
0.2508834681222076,0.6933468765871,0.9454293628808864,0.8,0.45604229607250757,1.5
0.25111629316376677,0.6938402114250865,0.9454293628808864,0.8003282917106344,0.45498489425981875,1.5
0.25127746602259937,0.6942636289666395,0.9454293628808864,0.8006098991320665,0.4540785498489426,1.5
0.2517406400085502,0.6946961213478571,0.9451523545706371,0.8007979815760136,0.45302114803625376,1.5
0.2519728475328153,0.6951604686704025,0.9450138504155124,0.8010566480774876,0.45196374622356494,1.5
0.25237633582616775,0.6955856866143337,0.9450138504155124,0.8013388924775383,0.45105740181268883,1.5
0.25294092842589494,0.6960514233241506,0.9448753462603878,0.801598025967922,0.45,1.5
0.25337524691481994,0.6965179209639538,0.9447368421052632,0.8018574031622876,0.4489425981873112,1.5
0.25369530612819574,0.6969139587165338,0.9445983379501385,0.8020698576972833,0.448036253776435,1.5
0.2539716927494893,0.697381877684598,0.9444598337950139,0.8023296858453935,0.4469788519637462,1.5
0.2541733649123019,0.6978100695865739,0.9444598337950139,0.8026129943502825,0.4460725075528701,1.5
0.2544822151173687,0.6982793936911103,0.9443213296398892,0.8028732925105984,0.44501510574018127,1.5
0.2546920167764989,0.6987803628164395,0.9443213296398892,0.8032043352771396,0.44395770392749245,1.5
0.2551579619163753,0.6991794871794872,0.9441828254847645,0.8034177961107838,0.44305135951661634,2.5
0.25541314439947893,0.6996818228471723,0.9441828254847645,0.803749336791841,0.44199395770392746,2.5
0.2557315543155057,0.7001848808545604,0.9441828254847645,0.8040811512149092,0.44093655589123865,2.5
